logFC	AveExpr	t	P.Value	adj.P.Val	B
LOC729860	0.00643658823529325	2.22390333333333	0.0799736432448157	0.936827756159868	0.96651784675019	-6.02307880453233
DGAT2	0.0239832941176461	7.79194740740741	0.0798896593987487	0.936893950006622	0.966519336867749	-6.02308535862
DDX26B	0.0120583529411764	2.8408737037037	0.079863923034799	0.936914234820245	0.966519336867749	-6.02308736570444
MID2	0.02646582352941	5.12332333333333	0.0798358199088272	0.936936385110892	0.966519336867749	-6.0230895566257
TMEM244	-0.00833705882352964	3.18774925925926	-0.0797118478558537	0.937034097880042	0.966546806321322	-6.02309921229477
ST8SIA6	-0.00871835294117629	2.75218333333333	-0.0797113729142844	0.937034472223237	0.966546806321322	-6.02309924925716
LHB	0.00816776470588287	6.86532333333333	0.0796531404039277	0.937080370494085	0.966557295253212	-6.02310377954184
CDY1	0.00636823529411856	2.35400037037037	0.0795341488913107	0.937174159076256	0.966617178257239	-6.02311302637376
LOC100131581 /// LOC105379768	0.0154985882352943	7.64097962962963	0.0793451366659262	0.937323139562512	0.966733980382214	-6.02312768611034
TBC1D26 /// TBC1D28	-0.00766176470588276	2.00625407407407	-0.0791646701571521	0.937465386426663	0.966793868908821	-6.02314165050865
SLC25A2	0.00853905882353079	4.45936555555556	0.0791381194289511	0.937486314353518	0.966793868908821	-6.02314370230734
DRAIC	0.0212875294117634	5.11585074074074	0.0791354465805784	0.937488421159847	0.966793868908821	-6.02314390882276
ACER2	0.0208049411764692	7.15684259259259	0.0790842953833002	0.937528739909275	0.966798592308379	-6.02314785963442
LOC101928323	-0.0123912352941185	5.51103888888889	-0.0789986832591629	0.937596222065941	0.966831325734842	-6.02315446642304
RFPL1S	0.00536135294117623	1.85081333333333	0.0789030261465864	0.937671622556014	0.966872221588919	-6.02316183993455
ST7-OT4	-0.0119182941176472	3.47637111111111	-0.0788086077605006	0.937746047213766	0.966877375318169	-6.02316910920478
DYRK3	-0.00826447058823732	5.31214555555556	-0.0787985635831831	0.937753964502737	0.966877375318169	-6.02316988199388
PLOD2	0.0232330000000029	7.85221481481481	0.0787450568524415	0.937796141112522	0.966877375318169	-6.02317399708983
FGFR4	0.0229934705882346	8.19159962962963	0.0787153134519989	0.937819586388194	0.966877375318169	-6.02317628338722
DPY19L1P1	0.011523176470587	5.07751666666667	0.0785341378690952	0.937962399513594	0.966987760352201	-6.0231901912345
LOC100507664	0.00650135294117637	2.05564555555556	0.0784028694083279	0.93806587425932	0.967057582807939	-6.02320024797559
FGF7 /// KGFLP1 /// KGFLP2	0.0114393529411752	2.20442444444444	0.0782264469452949	0.938204944203239	0.967145599515317	-6.02321373756836
MAPKAP1	-0.0122540588235331	8.51818851851852	-0.0782038525727909	0.938222754993363	0.967145599515317	-6.02321546298238
FAM220A	-0.00970664705882429	3.18454259259259	-0.0780195410834233	0.938368046071372	0.967258511748314	-6.02322951927868
PDYN	-0.00745935294117706	3.80842962962963	-0.0778461703369696	0.938504714635603	0.967332885594166	-6.02324271093384
CRHR1-IT1 /// MGC57346	-0.0145484117647054	5.86311111111111	-0.0778372900454939	0.938511715041567	0.967332885594166	-6.0232433858391
SPIN3	-0.0139591764705873	4.68537111111111	-0.0775949632788619	0.938702745133803	0.967447254405415	-6.02326177305473
CERKL	0.0152382941176468	5.12884851851852	0.0775918395938792	0.938705207609283	0.967447254405415	-6.02326200969888
ZNF730	0.00695811764705945	1.66060296296296	0.0775604360512994	0.938729963806289	0.967447254405415	-6.02326438823958
IGLC2 /// IGLC3 /// IGLJ3 /// IGLL5 /// IGLV1-44 /// IGLV3-25	-0.0286358823529458	12.7687	-0.0774430480396895	0.938822504260677	0.967479923884603	-6.02327327082089
GLUD1P3	0.0275841176470584	5.30837222222222	0.0773905303597039	0.938863905789011	0.967479923884603	-6.02327724040386
DBR1	-0.00898047058823614	5.75995037037037	-0.0773841258846264	0.93886895467317	0.967479923884603	-6.02327772430614
NTN1	-0.023026647058825	5.95322925925926	-0.0772963444375799	0.938938156289857	0.967514379459613	-6.02328435276576
NFYC-AS1	-0.0104886470588221	5.06540296296296	-0.0771718189607761	0.939036325525073	0.967578680509799	-6.02329374290129
EMCN	0.0113467647058823	6.12642074074074	0.0769670456184591	0.939197760014934	0.967708162404265	-6.0233091514117
CLEC12B	0.00614747058823628	2.64055037037037	0.0768415418963221	0.93929670305064	0.96777324843563	-6.02331857492154
PTK6	-0.0158526470588241	7.4268162962963	-0.0766539940743078	0.939444561469479	0.967888725934888	-6.0233326283947
FBXL2	0.0216017647058839	6.04966888888889	0.0765862324638438	0.939497983716939	0.967906902868103	-6.02333769751641
FAM90A1 /// FAM90A15P /// FAM90A21P /// FAM90A24P /// FAM90A25P /// FAM90A26 /// FAM90A2P /// FAM90A4P /// FAM90A6P /// FAM90A7P /// FAM90A9P /// LOC101929927 /// LOC105369276	-0.0087849999999996	4.9567362962963	-0.0764678624130532	0.939591305595883	0.967945115963107	-6.02334654181175
IFT122	0.00847417647058712	6.36625740740741	0.0764484160209799	0.939606637039449	0.967945115963107	-6.02334799348669
RABGGTB /// SNORD45A	0.0124690588235294	5.27512111111111	0.0760005326207798	0.939959752714288	0.968272009079126	-6.02338132588838
IFNA10	0.00575988235294145	1.83895740740741	0.0758546395518524	0.940074778934955	0.968353625761496	-6.0233921412787
LOC101929162	-0.00670423529411801	1.98112518518519	-0.0757396715338574	0.940165423899879	0.968410122504646	-6.02340064948911
FUT6	-0.0093439411764713	3.89478222222222	-0.0756162497032676	0.940262735067673	0.968473481154839	-6.02340976896689
SUB1	0.0128804705882324	8.80582407407407	0.0753770624406321	0.94045132343986	0.968630847199508	-6.02342739987898
ZNF41	0.0121327058823533	3.84737888888889	0.0753124319660847	0.940502282259706	0.968646453197653	-6.02343215432277
SPATA24	-0.0150485882352989	7.96884703703704	-0.0750575378213306	0.940703259687146	0.968815699652905	-6.02345086548491
IGLL5 /// IGLV2-14 /// IGLV2-8	-0.0371342352941184	8.16260481481481	-0.0750131770504958	0.940738237412484	0.968815699652905	-6.02345411542381
TRIM29	-0.0211268235294106	7.90302407407407	-0.0748241464909802	0.9408872861951	0.968911509323261	-6.02346794256741
CCNE1	-0.0263542941176498	6.67518444444444	-0.0748043398548311	0.940902903664131	0.968911509323261	-6.02346938935812
SPATA31E1	-0.00556352941176375	4.88344296296296	-0.0746955578371226	0.940988678362966	0.96896295257413	-6.02347732859695
ST7-OT3	0.00750005882352767	4.82402074074074	0.0745760879463121	0.94108288128895	0.969023070364977	-6.02348603456219
OR1D5	0.00802652941176607	4.32067925925926	0.0745142268344026	0.941131659592177	0.969036412107014	-6.02349053700823
TFAP2E	0.00808664705882389	5.18386740740741	0.0741815925885286	0.941393950072664	0.969269587324568	-6.02351468313979
FGF8	0.0223366470588218	6.63683518518519	0.0741271573873249	0.941436874238751	0.969276891414146	-6.02351862434387
NXPE1	-0.0440892352941162	6.08990888888889	-0.0740031422710472	0.941534665406582	0.969340682317661	-6.02352759245663
SERP2	-0.0199420588235295	6.90354111111111	-0.0739154399868565	0.941603822930581	0.969374990216466	-6.02353392555788
LOC101927284	0.00507517647058764	2.03954851851852	0.0736063421016549	0.941847565370332	0.969589022695723	-6.0235561860856
LINC00882	0.00764829411764723	2.39412740740741	0.0734651454141577	0.941958909439057	0.969661512381118	-6.02356632372431
EFNB2	0.0232683529411792	7.87942555555556	0.0734261382122855	0.941989669724078	0.969661512381118	-6.02356912093293
ZNF595 /// ZNF718	-0.0185149411764698	3.98232555555556	-0.0733390595323091	0.942058338526862	0.969695299791815	-6.02357535999214
HDAC5	0.00908823529411684	6.39553777777778	0.0730148734989055	0.942313990244228	0.969921545699979	-6.0235985223826
C2orf81 /// HMGA1	-0.0168438235294079	8.20089037037037	-0.072871205635993	0.942427288111139	0.970001255487674	-6.02360875434005
HIST1H4H	0.0118814705882357	7.82553407407407	0.0728176775877496	0.942469501162166	0.970007797345873	-6.02361256143142
TTI2	-0.0122223529411754	4.51786555555556	-0.0725564771503324	0.942675490329919	0.970139981946981	-6.02363109875178
DNTTIP1	-0.0160272352941178	6.56155222222222	-0.072524169246493	0.942700969428462	0.970139981946981	-6.02363338700703
LANCL1-AS1	-0.0102377647058822	2.41737	-0.0724983071004275	0.942721365230393	0.970139981946981	-6.02363521799777
RRAGC	0.011284588235295	9.70295888888889	0.0724729265793447	0.942741381244353	0.970139981946981	-6.02363701425572
ZSCAN22	-0.00960776470588343	5.18861333333333	-0.0723862770226107	0.942809716564213	0.970173397713686	-6.02364314197562
LOC100288966 /// LOC102723502 /// POTEB /// POTEB2 /// POTEB3 /// POTEC /// POTED	-0.0121225294117648	2.0749337037037	-0.0722506749907332	0.942916658662289	0.970227859924323	-6.02365271683024
ZNF768	-0.0129348235294149	9.20793814814815	-0.0721944930654297	0.942960966671583	0.970227859924323	-6.02365667857594
SNORD115-35	0.00488723529411783	1.39946185185185	0.0721827364912205	0.942970238545405	0.970227859924323	-6.02365750721716
NCOA3	0.0161223529411796	8.54334888888889	0.0720111799601196	0.943105538282513	0.970284311022168	-6.02366958372728
LOC102724587	-0.00605894117646999	3.67364888888889	-0.0719608279907316	0.943145249184671	0.970284311022168	-6.02367312273933
ZFYVE26	0.0115379411764724	6.98419037037037	0.0719383129216335	0.943163006109469	0.970284311022168	-6.02367470442102
PDE4DIP	0.0117383529411761	6.50694518518519	0.0719312540614244	0.943168573215989	0.970284311022168	-6.02367520020348
LOC154449	-0.00736247058823469	4.58718962962963	-0.0717249572795572	0.943331274451492	0.970410778457822	-6.02368966807863
IGF2	0.0285256470588227	8.48363740740741	0.0716844136999801	0.94336325047626	0.970410778457822	-6.02369250657147
CCDC144NL	-0.0045217647058815	1.74230703703704	-0.0713088192342922	0.94365947994786	0.97067859049962	-6.02371872600712
DNAJC2	0.0146883529411754	7.78633777777778	0.0710558369697281	0.943859010424729	0.970846918251322	-6.02373630854921
LINC00620	0.0109232941176467	7.44717037037037	0.0708957576280747	0.943985269050235	0.970920009746129	-6.02374740196915
C14orf159	0.00939088235293895	8.10049222222222	0.070874732952967	0.944001851853567	0.970920009746129	-6.02374885711068
C20orf197	0.00658682352941109	1.75327074074074	0.0705337999926187	0.944270759657708	0.971159662025636	-6.02377239324455
PWAR5	0.00755623529411675	2.69875037037037	0.0704411150739021	0.94434386521227	0.971197925856232	-6.02377877208791
INF2	0.00942588235294473	8.73668518518519	0.0701052431019835	0.944608789543812	0.971433452755719	-6.02380181752119
LINC00865	-0.0344452352941174	5.88253074074074	-0.0699485391018699	0.944732394515005	0.971500876508915	-6.02381253190029
CCDC149	-0.00688811764705921	6.06670296296296	-0.0698816308480826	0.944785170830762	0.971500876508915	-6.02381709934104
SURF6	0.00691123529411808	7.86066148148148	0.0698101265972589	0.944841572688611	0.971500876508915	-6.0238219756941
PIPOX	-0.021315764705883	3.07558703703704	-0.0697554585332923	0.94488469452264	0.971500876508915	-6.02382570050886
HN1	-0.0174464117647108	8.36225777777778	-0.0697186571547104	0.944913723320577	0.971500876508915	-6.02382820633222
LOC100505771	-0.0142665294117652	6.39526962962963	-0.0696787081389143	0.944945235050981	0.971500876508915	-6.02383092498339
MED11	0.00843794117646901	6.34017222222222	0.0696457097311914	0.94497126421951	0.971500876508915	-6.02383316944997
RPL10A	-0.00924000000000191	11.2724777777778	-0.0696453232073081	0.944971569110203	0.971500876508915	-6.02383319573403
LOC101928524 /// PRPF18	-0.0120418823529391	6.70278592592593	-0.069572008386764	0.945029400118403	0.971500876508915	-6.02383817858759
UEVLD	-0.00842900000000313	8.85084814814815	-0.0695668425184792	0.945033474986401	0.971500876508915	-6.02383852948881
UBXN11	0.0103117647058824	7.57810740740741	0.0694367276054143	0.945136110912867	0.971554452705246	-6.02384735919632
LOC102725108	0.0193534117647056	6.91967851851852	0.0693938938378582	0.945169898821276	0.971554452705246	-6.02385026231659
FAM129A	-0.0192035882352961	6.68757814814815	-0.0693226043109709	0.945226133283439	0.971554452705246	-6.0238550900965
CPO	-0.00500170588235083	4.94067222222222	-0.0693186546167492	0.94522924888176	0.971554452705246	-6.02385535742771
SPIB	-0.0241630588235262	5.71277777777778	-0.0691599229675844	0.945354460332939	0.971646233317882	-6.02386608842308
LOC101928589 /// TMEM164	0.0112191764705862	9.03084407407407	0.0690560583488338	0.945436392084017	0.97166819938034	-6.02387309684236
USH2A	0.00431411764705891	1.5905837037037	0.0690417625910984	0.94544766908507	0.97166819938034	-6.02387406064547
RABGGTA	0.00777047058823666	6.80202148148148	0.0689164744093446	0.945546501342181	0.971732855461333	-6.02388249889215
ZNF703	-0.0176207058823525	10.4798885185185	-0.0687274277786095	0.945695630449681	0.97184919445847	-6.02389520231483
FAP	0.0224528235294112	6.74717703703704	0.0686352270473069	0.945768363565304	0.971878460883562	-6.02390138529978
EML6	-0.0248346470588201	7.95476962962963	-0.0686002419544691	0.945795961896372	0.971878460883562	-6.02390372923008
CYP27A1	-0.0103635882352924	7.43897222222222	-0.068473175770177	0.945896199869578	0.971944543581563	-6.02391223235783
TMEM33	0.0124410588235326	6.84631074074074	0.0683479213761354	0.945995009470136	0.972004061981921	-6.02392059881893
SLC17A5	0.00787529411764698	4.90704148148148	0.0682108491106868	0.946103142854461	0.972004061981921	-6.02392973711533
SLC25A46	-0.0150426470588245	5.7851562962963	-0.0681841768220129	0.946124184175414	0.972004061981921	-6.02393151316476
LINC01410	-0.012759176470591	6.76962555555556	-0.0681840274865938	0.946124301983732	0.972004061981921	-6.02393152310673
SNORD116-16	0.00434899999999994	1.42209074074074	0.0681506698427179	0.946150617325266	0.972004061981921	-6.02393374333725
HSD17B13	-0.00772970588235466	2.54966185185185	-0.0681044377518539	0.946187089226043	0.972004061981921	-6.02393681867428
DKC1	0.0172754705882348	9.97516185185185	0.0680809229277832	0.946205639813393	0.972004061981921	-6.02393838206896
ATG4A	0.0121267058823529	6.29365666666667	0.0678960890049432	0.946351454342304	0.972044216514468	-6.02395065204957
EXOSC5	-0.0111598823529411	4.74880259259259	-0.0678689515562491	0.946372863095348	0.972044216514468	-6.02395245072958
PARP12	-0.0129627647058825	8.39980074074074	-0.0678528018056051	0.946385603664778	0.972044216514468	-6.02395352079978
LOC647323	-0.00591488235294202	2.17730518518519	-0.0678491832868852	0.946388458323158	0.972044216514468	-6.02395376052517
BEND7	-0.0155650000000014	7.41106518518519	-0.0677322729559534	0.946480689563094	0.972102039335618	-6.02396149891006
ZNF337	0.0150576470588213	6.93927925925926	0.0675933925501	0.946590254105683	0.972129954329257	-6.0239706741742
LOC100507351	-0.0137297647058814	3.68650666666667	-0.0675518354798668	0.946623039221276	0.972129954329257	-6.02397341602151
STAG3L5P-PVRIG2P-PILRB	-0.0118778235294101	4.53449962962963	-0.0675381233021101	0.946633857024347	0.972129954329257	-6.02397432035204
LOC105373334	0.0127194705882365	5.84127444444444	0.0675156188745398	0.946651611226365	0.972129954329257	-6.02397580414164
MOV10L1	0.00667005882352978	5.26027333333333	0.0674391367714773	0.946711949726511	0.972155013058061	-6.02398084315898
ATP6AP2	-0.0181737647058871	8.82451074074074	-0.0673756458721397	0.946762039410393	0.972169546028847	-6.02398502191474
CCDC169-SOHLH2 /// SOHLH2	-0.00529188235294109	2.34084592592593	-0.0670512027923237	0.947018004771314	0.972395470472693	-6.02400631423329
LINC01111	0.00602770588235257	2.49748777777778	0.0670051632302898	0.94705432758304	0.972395857963958	-6.02400932736042
CCDC13-AS1	-0.00481123529411809	3.8349562962963	-0.0667513448349308	0.947254579131839	0.972562450424362	-6.02402590173601
LOC100130924	-0.00790752941176498	3.87925481481481	-0.0667083738795984	0.9472884816735	0.972562450424362	-6.02402870152113
LAS1L	-0.0120254117647089	6.78440555555556	-0.066660093064476	0.947326573624041	0.972564647805599	-6.02403184512154
SNORA22	-0.0122821176470582	5.80303518518518	-0.0665033884643786	0.947450209193834	0.9726546643054	-6.02404203259983
B3GNTL1	-0.00656364705882684	7.28679666666667	-0.0663778705607617	0.94754924029032	0.972707540364701	-6.02405017532035
MAP3K11	-0.00708947058823295	6.25417074074074	-0.0663159581160379	0.947598088276311	0.972707540364701	-6.02405418610183
DDX19A /// DDX19B	-0.0070581764705917	8.43629703703704	-0.0663013854288399	0.947609585937133	0.972707540364701	-6.0240551295985
DUSP5P1	-0.012286764705884	3.80613111111111	-0.0661357421276429	0.94774027715715	0.972784555285959	-6.02406583946928
TRAV29DV5	-0.00497917647058843	1.66043703703704	-0.066115138557446	0.947756533310541	0.972784555285959	-6.02406716974559
ASGR1	0.0127124705882364	7.15297185185185	0.0659847863523423	0.947859381329867	0.972853207259383	-6.02407557637533
LOC105378363	-0.00646388235294371	6.71975185185185	-0.0659110691580639	0.947917544675039	0.972875992812397	-6.02408032317753
KXD1	0.00681794117646817	7.27659222222222	0.0656309056246853	0.948138598189858	0.973065949324027	-6.02409831509847
S100A6	-0.00920788235293912	9.49475555555555	-0.065492204800302	0.948248036920584	0.973111885872167	-6.02410719402183
LY6G6C	0.0103747058823522	5.96811777777778	0.0654829974976514	0.948255301769784	0.973111885872167	-6.02410778276201
TUBGCP4	0.0104680588235304	5.97326	0.0653037343790757	0.948396746869195	0.973220119729362	-6.02411922884838
LINC01315	-0.0109102352941175	6.57584740740741	-0.0651127058718522	0.948547477173969	0.973337873250776	-6.02413139164107
GREB1L	0.014095823529412	6.00905185185185	0.0650409271596831	0.948604114391329	0.973359069280619	-6.024135952588
LOC105374301	-0.00491852941176685	5.99096185185185	-0.064988009352586	0.948645869527915	0.973364993835356	-6.02413931185903
MPZL2	0.0131898235294141	7.9367862962963	0.0648861206423247	0.948726265889821	0.973410564547198	-6.02414577214995
FAHD2A	-0.00904670588235401	5.60853407407407	-0.064838483164056	0.948763854933585	0.973412212373927	-6.02414878914527
LAMB4	-0.00779088235294134	3.98990037037037	-0.0647194991972823	0.948857741484827	0.973451880887463	-6.0241563150084
SNORD59B	0.00719170588235274	2.27741888888889	0.0646703081102889	0.948896556861998	0.973451880887463	-6.02415942235974
TPCN2	0.0133409411764722	7.24080814814815	0.0646168149476093	0.948938767037698	0.973451880887463	-6.02416279878804
C11orf40	0.00734247058823545	3.66710296296296	0.0646070696230941	0.948946456856546	0.973451880887463	-6.02416341360119
POU6F2	0.0100942941176463	5.38785333333333	0.0645369725400355	0.949001769053588	0.973471706978525	-6.02416783315532
OAZ1 /// SPPL2B /// ULK2	0.016694235294116	8.05464481481481	0.0644503866103909	0.949070092625221	0.973504877931881	-6.02417328569428
CCND1	0.00840529411764379	11.6200777777778	0.0643344024247324	0.949161614508895	0.973548652655928	-6.02418057805032
ADNP	-0.0145867058823539	7.90779222222222	-0.0643050900457212	0.949184744706495	0.973548652655928	-6.02418241894972
GPBP1 /// LOC340085	0.00782794117646946	3.2604362962963	0.0640182720414559	0.949411073209267	0.973743871415571	-6.02420038766974
DEFB121	-0.00621847058823555	4.01011333333333	-0.0639632993420094	0.949454452738135	0.973749824164346	-6.02420382245717
RBM46	0.00528929411764567	2.3716737037037	0.0639196865317581	0.949488868172672	0.973749824164346	-6.02420654536101
FBXL3	-0.0215800588235293	8.39279444444444	-0.0638067930370864	0.949577954355646	0.973804269351716	-6.02421358508269
ZNF24	0.00889329411764628	9.14252851851852	0.063559699609465	0.949772942313093	0.973930935014552	-6.02422894972273
SLC19A1	-0.0114992941176482	7.3073062962963	-0.0635590268804566	0.949773473185676	0.973930935014552	-6.02422899147268
LINC01224	-0.0182804117647075	4.60176888888889	-0.0634410090280705	0.94986660531763	0.973989515846128	-6.02423630889197
CCZ1	-0.0154680588235294	7.26537814814815	-0.0632777958506448	0.949995403895681	0.974084663085546	-6.02424640613873
KCTD9P1	-0.00537617647058752	3.05768	-0.0631534245373245	0.950093551603687	0.974123883679404	-6.0242540829618
CHI3L1	-0.0286810000000024	7.42530740740741	-0.0630866622198392	0.950146237462149	0.974123883679404	-6.02425819763992
LOC646903	0.0090918823529389	4.06326148148148	0.063060316674668	0.950167028260595	0.974123883679404	-6.02425982016463
LOC101928307	-0.00673294117646961	3.42915925925926	-0.0630468041360797	0.950177691802766	0.974123883679404	-6.02426065208905
COL15A1	-0.0185695294117663	6.59176592592593	-0.0627699290572042	0.950396192346603	0.974267253057502	-6.0242776591743
DNAJB7	-0.0158274117647057	5.41569740740741	-0.062750978459851	0.950411147667654	0.974267253057502	-6.02427882048091
HAO1	-0.00554111764705789	1.96699185185185	-0.0627326897440196	0.9504255806664	0.974267253057502	-6.02427994089452
DEFB109P1 /// DEFB109P1B	0.0130495882352948	6.44306259259259	0.0626204321368931	0.950514171947771	0.974321146585241	-6.02428681093079
LOC105371711	-0.00908611764706002	4.29888888888889	-0.0623644885965414	0.950716159477015	0.974491268042294	-6.02430242838586
LINC01016	-0.00767452941176483	4.04376111111111	-0.0622681675613096	0.950792175732019	0.974532259989489	-6.02430828925232
GPBAR1	0.00685382352941222	6.22395962962963	0.0622190505824136	0.950830938877543	0.974535067004444	-6.02431127439704
SLC44A4	-0.0154194705882347	9.81129555555555	-0.0621542542861469	0.950882076336224	0.974550556129855	-6.02431520886901
FAM169A	-0.0149118823529415	4.08469296296296	-0.0620428980592451	0.950969959549551	0.97460370305101	-6.02432196091551
RTF1	-0.00783405882352817	9.19426555555556	-0.0619587712200415	0.951036353532179	0.974612507636691	-6.02432705389094
TUBB4A	-0.0053374117647067	4.59204259259259	-0.0619407129792907	0.951050605374588	0.974612507636691	-6.02432814622259
SMC5	-0.00860882352940795	7.77768037037037	-0.061833216664223	0.951135443467595	0.974629119005645	-6.02433464201991
KRTAP12-3	0.00536817647058996	5.04528703703704	0.0618288735736694	0.951138871127792	0.974629119005645	-6.02433490422752
CXorf40A /// CXorf40B	-0.00863300000000056	7.80652259259259	-0.0617487250133208	0.951202126261336	0.974657017522884	-6.02433973977204
RPL29	0.016016823529414	9.08871333333333	0.0616737959300083	0.951261262353771	0.974669747876491	-6.02434425474234
LCE3B	0.00581000000000031	7.82765185185185	0.0616416799676551	0.951286609240833	0.974669747876491	-6.02434618826247
ZFP30	-0.0214972941176463	3.93123333333333	-0.0615526946035109	0.951356839448042	0.974675262483762	-6.02435154030746
PQLC2L	-0.00719517647058865	3.2484862962963	-0.0615435572995188	0.951364050934635	0.974675262483762	-6.02435208943509
CMTR2	0.0109570588235268	5.97475111111111	0.0613704156257344	0.951500701319338	0.974778344773564	-6.02436247938486
APOL6	-0.0115678823529386	8.81108148148148	-0.0612867849225363	0.951566706578568	0.974809048599364	-6.02436748744615
THAP10	-0.0071471764705886	1.86913407407407	-0.0610654632374416	0.951741385684549	0.97495107412672	-6.02438070792138
APOA2	-0.00439847058823517	4.00893740740741	-0.0608746198633788	0.951892011613902	0.975068223815554	-6.02439206940721
KLF2	0.00759305882352823	6.23852518518519	0.0608292319629273	0.951927834946354	0.975068223815554	-6.02439476625361
LOC100130560 /// ZNF774	-0.0127717647058825	4.80076148148148	-0.0607216147193356	0.952012774474945	0.975088959830282	-6.02440115259013
LRRC37A /// LRRC37A /// LRRC37A2 /// LRRC37A3 /// LRRC37A4P /// LRRC37B	0.0121917647058813	4.4366137037037	0.0607122462122338	0.952020168824391	0.975088959830282	-6.02440170801108
FANK1	0.0162903529411764	8.41001111111111	0.0606005294485519	0.952108344658954	0.975142351861357	-6.02440832464445
SLC26A2	0.0296951764705868	6.54568703703704	0.0605381330694427	0.952157593157465	0.975155872268333	-6.02441201488366
USPL1	-0.012977823529412	4.71387222222222	-0.0603461638375196	0.95230911271515	0.975195922696531	-6.0244233444719
WBP4	-0.00921223529411819	8.0095762962963	-0.0603090533879071	0.952338403863213	0.975195922696531	-6.02442553049708
IHH	0.0157491176470623	7.27768888888889	0.0602959837960589	0.952348719662508	0.975195922696531	-6.02442630005332
LOC102723335	0.00493388235294079	3.50165148148148	0.0602632458115867	0.952374559716582	0.975195922696531	-6.02442822698064
CPLX3	-0.00369547058823283	6.26061777777778	-0.0602602253988153	0.952376943727623	0.975195922696531	-6.02442840470661
LOC101927869	-0.00504747058823618	2.25728703703704	-0.0602003496997113	0.952424203694592	0.975207401905606	-6.02443192605147
BMS1P20 /// IGLV1-51	-0.0104428823529417	2.94389814814815	-0.0601300162485149	0.952479718204169	0.975227331927603	-6.02443605795644
IL1A	-0.0103616470588257	4.78066	-0.0600398503366994	0.952550886919785	0.975237477518493	-6.02444134790288
PON1	-0.00745652941176544	2.47941185185185	-0.0599832507590585	0.952595561648261	0.975237477518493	-6.02444466449065
BPI	0.00605435294117651	5.25832	0.059980442084904	0.952597778572699	0.975237477518493	-6.0244448289902
PIP5KL1	-0.00482664705882474	5.66041	-0.0597053321973838	0.952814928393464	0.975298157556401	-6.02446090441752
TTC28	-0.00886764705882293	4.33761333333333	-0.0596906495918458	0.952826517776151	0.975298157556401	-6.02446176028578
SNX2	0.0169195294117603	8.82851296296296	0.059668852991257	0.952843722449373	0.975298157556401	-6.02446303045002
PLAT	-0.0195995882352982	8.61711148148148	-0.0596522267081129	0.952856846060407	0.975298157556401	-6.02446399900994
PRMT2	-0.0081681176470596	8.65003888888889	-0.0596171063298267	0.952884567645358	0.975298157556401	-6.02446604405169
SLC25A51	-0.0100023529411759	6.26582777777778	-0.0596149508193462	0.952886269057433	0.975298157556401	-6.02446616952675
SAFB /// SAFB2	-0.0159065294117644	7.91711222222222	-0.0595684426452143	0.952922979474098	0.975298157556401	-6.02446887572322
LOC101929536	-0.0054136470588233	6.19118259259259	-0.0595399474602073	0.952945471703785	0.975298157556401	-6.02447053274491
GRAPL	0.00966099999999859	6.84458814814815	0.0594686048660697	0.953001785040632	0.97531889263115	-6.02447467790708
CC2D2B	0.00746752941176432	5.24708222222222	0.059348549356835	0.953096549833664	0.975378976549152	-6.02448164218165
MSC-AS1	0.0125242941176467	5.32931333333333	0.0592330836613973	0.953187692355988	0.97543534910589	-6.02448832693327
ZMYND12	0.00479558823529458	1.69850555555556	0.0591242790869507	0.953273577531973	0.97548023229493	-6.02449461413688
BMS1P5 /// LOC102724455	0.0103861176470561	6.19749259259259	0.0590861553337116	0.953303670751925	0.97548023229493	-6.02449681435986
TRIM3	-0.0100252941176464	6.97378222222222	-0.0588126536712474	0.953519563033132	0.975664241590601	-6.02451255726665
LOC100131496	-0.00613482352941386	5.90793666666667	-0.0587279541633391	0.953586422479267	0.975671188950598	-6.02451741780866
CDH5	0.00986200000000093	7.09531259259259	0.0587126721352232	0.953598485725781	0.975671188950598	-6.02451829403303
CCT6P1 /// CCT6P3	0.0130189999999981	8.18126185185185	0.058613764061183	0.953676561528972	0.975714168998213	-6.02452395960437
DNAH17	-0.00764629411764695	6.37614333333333	-0.058399124748823	0.953845994573203	0.975841327024166	-6.02453622154925
MRPL38	-0.00850317647059029	5.91422185185185	-0.0583294781178767	0.953900973048964	0.975841327024166	-6.02454019066772
NPTN	0.00656641176470618	7.85565259259259	0.0583192260824463	0.953909065940672	0.975841327024166	-6.02454077452508
ATG4D	0.0102221176470589	8.61719185185185	0.0582356082096261	0.953975073545863	0.975844153059516	-6.02454553276389
SEMA5B	0.0066371176470561	5.66835407407407	0.0582243328868324	0.953983974264822	0.975844153059516	-6.02454617385901
ELP4	-0.00666041176470689	4.31636259259259	-0.0580007921752425	0.954160438136878	0.97598775560475	-6.02455885837192
FABP1	-0.0355138235294099	6.36183555555556	-0.0579523678728167	0.954198664774501	0.975989953095878	-6.02456159971484
FSTL4	-0.00427423529411808	6.23207518518519	-0.0577970628824407	0.954321264865033	0.976078447469805	-6.02457037622523
TRIM48	-0.00652605882352875	2.40666	-0.0575413626531209	0.954523120945635	0.976184554212686	-6.02458477491989
PIH1D3	-0.00667876470588258	2.06405814814815	-0.0575199103793431	0.954540056040782	0.976184554212686	-6.02458598001342
FOSB	-0.0146374705882355	7.21814518518519	-0.0574765129912905	0.954574315360929	0.976184554212686	-6.0245884165124
